                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                   1.38,                 1.5961,                 2.6591,                0.80129,                0.60109,                0.67164,                0.39547,                 1.3698,                 1.3516,                 2.7914,               0.004984,               0.004984,               0.004984
                    154,                 1.3835,                 1.5726,                 2.6609,                0.80076,                 0.6012,                0.67205,                0.39545,                 1.3697,                 1.3498,                 2.7908,               0.004951,               0.004951,               0.004951
                    155,                  1.379,                 1.5908,                 2.6516,                0.79942,                0.60066,                0.67124,                0.39575,                 1.3691,                 1.3488,                 2.7897,               0.004918,               0.004918,               0.004918
                    156,                 1.3804,                 1.5803,                 2.6582,                0.79967,                0.60004,                 0.6714,                0.39619,                 1.3687,                 1.3472,                 2.7885,               0.004885,               0.004885,               0.004885
                    157,                 1.3744,                 1.5846,                 2.6435,                0.80195,                 0.6007,                0.67245,                0.39672,                 1.3679,                  1.346,                 2.7873,               0.004852,               0.004852,               0.004852
                    158,                 1.3707,                 1.5787,                 2.6564,                0.80069,                0.60043,                 0.6719,                0.39712,                 1.3671,                 1.3451,                  2.786,               0.004819,               0.004819,               0.004819
                    159,                 1.3755,                 1.5703,                 2.6465,                0.80797,                0.59917,                 0.6726,                0.39789,                 1.3664,                 1.3444,                 2.7844,               0.004786,               0.004786,               0.004786
                    160,                 1.3742,                 1.5705,                 2.6538,                0.79866,                0.60562,                  0.673,                0.39841,                 1.3655,                 1.3435,                 2.7828,               0.004753,               0.004753,               0.004753
                    161,                 1.3738,                 1.5651,                 2.6589,                0.79927,                0.60535,                0.67314,                0.39846,                 1.3649,                 1.3421,                 2.7814,                0.00472,                0.00472,                0.00472
                    162,                  1.359,                   1.56,                 2.6429,                0.80236,                0.60575,                 0.6739,                0.39869,                 1.3639,                 1.3411,                 2.7795,               0.004687,               0.004687,               0.004687
                    163,                  1.378,                  1.562,                 2.6438,                0.80439,                 0.6055,                0.67371,                 0.3989,                 1.3632,                 1.3404,                 2.7787,               0.004654,               0.004654,               0.004654
                    164,                 1.3676,                  1.572,                  2.643,                 0.8075,                0.60386,                0.67427,                0.39919,                 1.3624,                 1.3385,                 2.7765,               0.004621,               0.004621,               0.004621
                    165,                 1.3679,                 1.5719,                 2.6468,                0.80781,                 0.6023,                0.67469,                0.39938,                 1.3621,                 1.3369,                 2.7758,               0.004588,               0.004588,               0.004588
                    166,                 1.3605,                 1.5493,                 2.6402,                0.80691,                0.60174,                0.67459,                0.39935,                 1.3617,                 1.3359,                 2.7749,               0.004555,               0.004555,               0.004555
                    167,                 1.3625,                 1.5525,                 2.6322,                 0.8085,                 0.6007,                0.67466,                 0.3996,                 1.3611,                 1.3355,                 2.7739,               0.004522,               0.004522,               0.004522
                    168,                  1.355,                 1.5459,                  2.622,                0.81003,                 0.6013,                0.67543,                0.39978,                 1.3611,                 1.3344,                 2.7736,               0.004489,               0.004489,               0.004489
                    169,                 1.3558,                 1.5502,                 2.6266,                0.80755,                0.60469,                0.67581,                0.39999,                 1.3606,                 1.3332,                 2.7723,               0.004456,               0.004456,               0.004456
                    170,                  1.361,                 1.5566,                 2.6363,                0.80618,                0.60563,                0.67617,                 0.4004,                 1.3601,                 1.3324,                 2.7715,               0.004423,               0.004423,               0.004423
                    171,                  1.355,                 1.5596,                 2.6218,                  0.808,                0.60559,                0.67614,                0.40018,                 1.3598,                 1.3316,                 2.7705,                0.00439,                0.00439,                0.00439
                    172,                 1.3564,                 1.5502,                 2.6419,                0.80814,                0.60587,                0.67624,                0.40023,                 1.3591,                  1.331,                   2.77,               0.004357,               0.004357,               0.004357
                    173,                 1.3343,                 1.5196,                   2.61,                0.80492,                0.60753,                0.67561,                0.39996,                 1.3585,                 1.3299,                 2.7689,               0.004324,               0.004324,               0.004324
                    174,                  1.353,                 1.5378,                 2.6174,                0.80422,                0.60699,                0.67563,                    0.4,                 1.3579,                   1.33,                 2.7679,               0.004291,               0.004291,               0.004291
                    175,                 1.3404,                 1.5344,                 2.5961,                0.80444,                0.60681,                0.67575,                0.40042,                 1.3573,                 1.3293,                 2.7667,               0.004258,               0.004258,               0.004258
                    176,                 1.3553,                 1.5344,                 2.6347,                 0.8048,                0.60679,                0.67527,                0.40045,                 1.3571,                 1.3286,                 2.7669,               0.004225,               0.004225,               0.004225
                    177,                 1.3453,                 1.5167,                 2.6261,                0.80495,                0.60633,                0.67505,                0.40086,                 1.3565,                 1.3276,                 2.7663,               0.004192,               0.004192,               0.004192
                    178,                 1.3532,                 1.5228,                 2.6217,                 0.8045,                0.60736,                0.67576,                0.40123,                 1.3564,                 1.3269,                 2.7658,               0.004159,               0.004159,               0.004159
                    179,                 1.3443,                 1.5275,                 2.6221,                0.80481,                0.60754,                0.67568,                0.40147,                  1.356,                 1.3268,                 2.7654,               0.004126,               0.004126,               0.004126
                    180,                 1.3465,                 1.5279,                 2.6174,                0.80723,                0.60701,                0.67577,                0.40206,                 1.3555,                 1.3255,                 2.7646,               0.004093,               0.004093,               0.004093
                    181,                 1.3398,                 1.5216,                 2.6092,                0.80667,                0.60698,                0.67604,                0.40203,                 1.3549,                 1.3244,                 2.7635,                0.00406,                0.00406,                0.00406
                    182,                 1.3466,                 1.5163,                   2.61,                0.80827,                0.60718,                0.67611,                0.40225,                 1.3544,                 1.3238,                 2.7631,               0.004027,               0.004027,               0.004027
                    183,                 1.3327,                 1.5078,                 2.6168,                0.80913,                0.60732,                0.67658,                0.40271,                  1.354,                  1.323,                 2.7624,               0.003994,               0.003994,               0.003994
                    184,                 1.3406,                 1.5192,                  2.617,                0.80817,                0.60795,                0.67628,                 0.4027,                 1.3536,                 1.3218,                 2.7616,               0.003961,               0.003961,               0.003961
                    185,                 1.3461,                 1.5273,                 2.6273,                0.80647,                 0.6068,                0.67637,                0.40275,                 1.3528,                 1.3214,                 2.7605,               0.003928,               0.003928,               0.003928
                    186,                 1.3313,                 1.5049,                 2.6049,                 0.8074,                0.60774,                0.67622,                 0.4027,                 1.3523,                 1.3201,                 2.7598,               0.003895,               0.003895,               0.003895
                    187,                 1.3381,                 1.5028,                  2.603,                0.80858,                0.60833,                0.67706,                0.40328,                  1.352,                 1.3195,                 2.7596,               0.003862,               0.003862,               0.003862
                    188,                 1.3384,                 1.5046,                 2.6094,                0.80976,                0.60859,                0.67732,                 0.4032,                 1.3517,                 1.3179,                 2.7596,               0.003829,               0.003829,               0.003829
                    189,                 1.3329,                 1.4982,                 2.6062,                0.80952,                0.60885,                0.67783,                0.40353,                 1.3513,                 1.3174,                  2.759,               0.003796,               0.003796,               0.003796
                    190,                 1.3355,                 1.4898,                 2.6047,                0.81174,                0.60848,                0.67799,                0.40371,                 1.3508,                 1.3165,                  2.758,               0.003763,               0.003763,               0.003763
                    191,                 1.3265,                 1.4949,                 2.5879,                0.81047,                0.60926,                0.67783,                0.40378,                 1.3503,                 1.3156,                 2.7571,                0.00373,                0.00373,                0.00373
                    192,                 1.3201,                 1.4979,                 2.5995,                0.81188,                0.60906,                0.67813,                0.40418,                 1.3496,                 1.3144,                 2.7559,               0.003697,               0.003697,               0.003697
                    193,                 1.3143,                 1.4649,                 2.5933,                0.81064,                0.60966,                0.67831,                0.40428,                 1.3493,                 1.3135,                 2.7551,               0.003664,               0.003664,               0.003664
                    194,                 1.3323,                  1.499,                 2.6039,                0.81192,                 0.6088,                0.67859,                0.40456,                 1.3489,                 1.3125,                 2.7544,               0.003631,               0.003631,               0.003631
                    195,                 1.3229,                 1.4862,                 2.5922,                0.81277,                0.60878,                0.67853,                0.40485,                 1.3481,                 1.3119,                 2.7536,               0.003598,               0.003598,               0.003598
                    196,                 1.3245,                 1.4984,                 2.5895,                 0.8116,                0.60993,                0.67888,                0.40485,                 1.3478,                  1.311,                  2.753,               0.003565,               0.003565,               0.003565
                    197,                 1.3282,                 1.5045,                 2.6028,                0.81053,                0.61086,                0.67844,                0.40491,                 1.3471,                   1.31,                 2.7518,               0.003532,               0.003532,               0.003532
                    198,                 1.3289,                 1.4949,                 2.5917,                0.81252,                0.60961,                0.67859,                0.40517,                 1.3468,                 1.3089,                 2.7511,               0.003499,               0.003499,               0.003499
                    199,                 1.3242,                 1.4842,                 2.5842,                0.81268,                0.61118,                0.67945,                 0.4055,                 1.3465,                  1.308,                 2.7507,               0.003466,               0.003466,               0.003466
                    200,                 1.3151,                 1.4772,                 2.5824,                0.81223,                0.61188,                0.67967,                0.40592,                 1.3462,                 1.3075,                   2.75,               0.003433,               0.003433,               0.003433
                    201,                 1.3212,                 1.4817,                 2.5952,                0.81313,                0.61188,                0.68011,                0.40602,                 1.3458,                 1.3062,                 2.7499,                 0.0034,                 0.0034,                 0.0034
                    202,                 1.3255,                 1.4674,                 2.5903,                0.81199,                0.61192,                0.68002,                0.40605,                 1.3453,                 1.3053,                  2.749,               0.003367,               0.003367,               0.003367
                    203,                 1.3156,                 1.4694,                 2.5911,                0.81332,                0.61128,                0.68007,                0.40641,                 1.3445,                 1.3043,                 2.7482,               0.003334,               0.003334,               0.003334
                    204,                 1.3187,                 1.4801,                  2.575,                0.81349,                0.61085,                 0.6802,                0.40656,                 1.3445,                 1.3035,                  2.748,               0.003301,               0.003301,               0.003301
                    205,                 1.3205,                 1.4681,                 2.5812,                0.81432,                0.61115,                0.68061,                 0.4066,                 1.3444,                 1.3029,                 2.7478,               0.003268,               0.003268,               0.003268
                    206,                 1.3174,                 1.4543,                 2.5829,                0.81411,                0.61159,                0.68044,                0.40701,                 1.3441,                  1.302,                 2.7473,               0.003235,               0.003235,               0.003235
                    207,                 1.3204,                 1.4845,                 2.5781,                0.81357,                0.61095,                0.68061,                0.40702,                 1.3436,                 1.3006,                 2.7466,               0.003202,               0.003202,               0.003202
                    208,                 1.3187,                 1.4781,                 2.5867,                0.81443,                0.61157,                0.68126,                0.40728,                 1.3429,                 1.2998,                 2.7455,               0.003169,               0.003169,               0.003169
                    209,                 1.3129,                 1.4866,                 2.5821,                0.81317,                0.61148,                0.68073,                0.40731,                 1.3426,                 1.2992,                 2.7448,               0.003136,               0.003136,               0.003136
                    210,                 1.3065,                 1.4621,                 2.5745,                0.81406,                0.61088,                0.68148,                0.40759,                 1.3421,                 1.2987,                 2.7441,               0.003103,               0.003103,               0.003103
                    211,                 1.3125,                  1.465,                 2.5738,                0.81393,                0.61175,                0.68191,                0.40779,                 1.3416,                 1.2983,                 2.7429,                0.00307,                0.00307,                0.00307
                    212,                 1.3023,                 1.4557,                 2.5661,                0.81278,                0.61236,                0.68207,                0.40811,                 1.3413,                 1.2976,                 2.7426,               0.003037,               0.003037,               0.003037
                    213,                 1.3098,                 1.4692,                 2.5825,                0.81278,                0.61164,                0.68239,                0.40827,                 1.3408,                 1.2974,                 2.7416,               0.003004,               0.003004,               0.003004
                    214,                 1.3025,                 1.4527,                 2.5734,                0.81162,                0.61281,                0.68249,                 0.4085,                 1.3403,                 1.2963,                 2.7407,               0.002971,               0.002971,               0.002971
                    215,                 1.2939,                 1.4329,                 2.5688,                0.81218,                0.61164,                0.68244,                0.40867,                 1.3399,                 1.2953,                 2.7403,               0.002938,               0.002938,               0.002938
                    216,                 1.2982,                 1.4425,                  2.563,                0.81165,                0.61281,                0.68307,                0.40923,                 1.3394,                 1.2949,                 2.7395,               0.002905,               0.002905,               0.002905
                    217,                  1.307,                 1.4507,                 2.5713,                0.81146,                0.61561,                0.68363,                0.40945,                  1.339,                 1.2944,                 2.7389,               0.002872,               0.002872,               0.002872
                    218,                 1.2992,                 1.4362,                 2.5561,                0.81102,                0.61533,                0.68354,                0.40934,                 1.3385,                 1.2939,                 2.7381,               0.002839,               0.002839,               0.002839
                    219,                 1.3013,                 1.4269,                 2.5604,                0.81316,                0.61527,                0.68363,                 0.4098,                  1.338,                 1.2931,                 2.7373,               0.002806,               0.002806,               0.002806
                    220,                 1.2965,                 1.4389,                 2.5724,                0.81407,                0.61516,                0.68411,                0.41017,                 1.3372,                 1.2924,                 2.7363,               0.002773,               0.002773,               0.002773
                    221,                 1.2996,                  1.445,                 2.5656,                0.81418,                0.61481,                 0.6842,                0.41003,                 1.3368,                 1.2917,                 2.7354,                0.00274,                0.00274,                0.00274
                    222,                 1.2881,                 1.4236,                 2.5556,                0.81445,                0.61493,                0.68436,                0.41034,                 1.3362,                 1.2913,                 2.7344,               0.002707,               0.002707,               0.002707
                    223,                 1.3035,                 1.4391,                 2.5657,                0.81495,                0.61626,                0.68498,                0.41068,                  1.336,                 1.2906,                 2.7337,               0.002674,               0.002674,               0.002674
                    224,                 1.2992,                 1.4387,                 2.5635,                0.81437,                0.61658,                0.68504,                0.41093,                 1.3354,                 1.2903,                 2.7326,               0.002641,               0.002641,               0.002641
                    225,                 1.2865,                 1.4267,                 2.5535,                 0.8144,                0.61691,                0.68517,                0.41102,                  1.335,                 1.2895,                 2.7321,               0.002608,               0.002608,               0.002608
                    226,                 1.2822,                 1.4201,                 2.5356,                0.81426,                0.61589,                0.68528,                 0.4113,                 1.3344,                 1.2885,                 2.7312,               0.002575,               0.002575,               0.002575
                    227,                 1.2892,                 1.4169,                 2.5358,                0.81624,                0.61624,                0.68541,                0.41091,                 1.3343,                 1.2878,                  2.731,               0.002542,               0.002542,               0.002542
                    228,                 1.2847,                 1.4108,                 2.5458,                0.81792,                0.61554,                0.68577,                0.41151,                 1.3338,                  1.287,                 2.7303,               0.002509,               0.002509,               0.002509
                    229,                 1.2848,                 1.4349,                 2.5474,                0.81803,                 0.6156,                0.68539,                 0.4117,                 1.3333,                 1.2861,                 2.7291,               0.002476,               0.002476,               0.002476
                    230,                 1.2858,                 1.4232,                 2.5465,                0.81921,                0.61547,                0.68585,                0.41232,                 1.3331,                 1.2859,                 2.7284,               0.002443,               0.002443,               0.002443
                    231,                 1.2787,                 1.4184,                  2.541,                 0.8188,                0.61476,                0.68595,                0.41219,                  1.333,                  1.285,                 2.7281,                0.00241,                0.00241,                0.00241
                    232,                 1.2886,                 1.4229,                 2.5549,                0.81772,                0.61437,                0.68588,                0.41224,                 1.3327,                 1.2843,                 2.7275,               0.002377,               0.002377,               0.002377
                    233,                   1.28,                 1.4105,                 2.5357,                0.81871,                0.61443,                0.68582,                0.41263,                 1.3322,                  1.284,                 2.7269,               0.002344,               0.002344,               0.002344
                    234,                 1.2778,                 1.4137,                 2.5406,                0.81584,                0.61673,                0.68578,                 0.4123,                 1.3316,                 1.2827,                 2.7261,               0.002311,               0.002311,               0.002311
                    235,                 1.2821,                 1.4114,                 2.5469,                0.81711,                0.61405,                0.68555,                0.41269,                 1.3313,                 1.2828,                 2.7252,               0.002278,               0.002278,               0.002278
                    236,                 1.2836,                  1.414,                 2.5489,                0.81585,                0.61526,                0.68557,                0.41282,                  1.331,                 1.2824,                 2.7248,               0.002245,               0.002245,               0.002245
                    237,                 1.2786,                 1.4059,                 2.5388,                0.81807,                0.61514,                0.68583,                0.41322,                 1.3306,                 1.2812,                 2.7241,               0.002212,               0.002212,               0.002212
                    238,                 1.2823,                 1.4138,                 2.5426,                0.82096,                0.61479,                0.68665,                0.41346,                 1.3299,                 1.2801,                 2.7232,               0.002179,               0.002179,               0.002179
                    239,                 1.2733,                 1.4192,                 2.5382,                0.81996,                0.61476,                 0.6866,                0.41367,                 1.3297,                 1.2798,                 2.7226,               0.002146,               0.002146,               0.002146
                    240,                 1.2788,                 1.3956,                 2.5367,                0.82042,                0.61561,                0.68687,                0.41356,                 1.3295,                 1.2789,                  2.722,               0.002113,               0.002113,               0.002113
                    241,                   1.27,                 1.3917,                 2.5312,                0.82081,                0.61552,                0.68712,                0.41375,                 1.3291,                 1.2778,                 2.7216,                0.00208,                0.00208,                0.00208
                    242,                 1.2675,                 1.3923,                 2.5338,                0.82259,                0.61587,                0.68713,                0.41372,                 1.3288,                  1.277,                 2.7209,               0.002047,               0.002047,               0.002047
                    243,                 1.2639,                  1.384,                 2.5293,                0.82213,                 0.6161,                0.68748,                0.41352,                 1.3289,                 1.2759,                 2.7208,               0.002014,               0.002014,               0.002014
                    244,                 1.2796,                 1.3925,                 2.5344,                0.82268,                0.61558,                0.68766,                 0.4139,                 1.3284,                 1.2754,                   2.72,               0.001981,               0.001981,               0.001981
                    245,                 1.2754,                  1.394,                 2.5338,                0.82366,                0.61482,                0.68751,                 0.4135,                 1.3278,                 1.2743,                 2.7192,               0.001948,               0.001948,               0.001948
                    246,                 1.2701,                 1.3895,                 2.5247,                0.82487,                0.61575,                0.68809,                0.41386,                 1.3273,                 1.2733,                 2.7183,               0.001915,               0.001915,               0.001915
                    247,                 1.2537,                 1.3868,                 2.5086,                0.82589,                0.61548,                0.68856,                0.41428,                 1.3267,                 1.2728,                 2.7177,               0.001882,               0.001882,               0.001882
                    248,                  1.263,                 1.3816,                  2.525,                0.82399,                0.61638,                0.68813,                0.41449,                 1.3264,                 1.2718,                 2.7171,               0.001849,               0.001849,               0.001849
                    249,                 1.2478,                 1.3564,                 2.5198,                0.82057,                 0.6177,                0.68843,                0.41473,                 1.3263,                  1.271,                 2.7167,               0.001816,               0.001816,               0.001816
                    250,                 1.2652,                  1.377,                 2.5208,                0.82059,                0.61773,                0.68902,                 0.4149,                 1.3256,                 1.2699,                 2.7156,               0.001783,               0.001783,               0.001783
                    251,                 1.2562,                 1.3875,                 2.5246,                0.82126,                 0.6177,                 0.6891,                0.41531,                 1.3253,                 1.2688,                 2.7151,                0.00175,                0.00175,                0.00175
                    252,                 1.2623,                 1.3869,                 2.5269,                0.82021,                0.61742,                0.68868,                0.41563,                 1.3245,                  1.268,                 2.7142,               0.001717,               0.001717,               0.001717
                    253,                 1.2633,                 1.3725,                 2.5108,                0.81934,                0.61773,                0.68915,                0.41608,                 1.3244,                 1.2667,                 2.7135,               0.001684,               0.001684,               0.001684
                    254,                  1.272,                 1.3811,                 2.5354,                0.82113,                 0.6176,                0.68988,                0.41604,                 1.3238,                  1.266,                 2.7127,               0.001651,               0.001651,               0.001651
                    255,                 1.2502,                  1.358,                 2.5181,                0.82065,                 0.6174,                 0.6899,                0.41645,                 1.3234,                 1.2652,                  2.712,               0.001618,               0.001618,               0.001618
                    256,                 1.2517,                 1.3637,                  2.514,                0.82046,                0.61756,                0.69007,                0.41658,                  1.323,                 1.2646,                 2.7112,               0.001585,               0.001585,               0.001585
                    257,                 1.2453,                 1.3588,                  2.502,                0.82117,                0.61773,                 0.6897,                0.41683,                 1.3226,                 1.2638,                 2.7107,               0.001552,               0.001552,               0.001552
                    258,                 1.2468,                 1.3641,                 2.5018,                0.82178,                0.61704,                0.68989,                0.41666,                  1.322,                 1.2633,                 2.7098,               0.001519,               0.001519,               0.001519
                    259,                 1.2534,                 1.3755,                  2.509,                0.82202,                0.61842,                0.69044,                0.41719,                 1.3218,                 1.2629,                 2.7094,               0.001486,               0.001486,               0.001486
                    260,                 1.2567,                 1.3632,                 2.5212,                0.82196,                0.61877,                0.69046,                0.41721,                 1.3213,                 1.2624,                 2.7085,               0.001453,               0.001453,               0.001453
                    261,                 1.2524,                 1.3541,                 2.5065,                0.81943,                0.62204,                0.69093,                0.41746,                 1.3211,                 1.2617,                 2.7081,                0.00142,                0.00142,                0.00142
                    262,                 1.2539,                 1.3727,                 2.5076,                0.82127,                0.62015,                0.69125,                0.41768,                 1.3209,                  1.261,                 2.7075,               0.001387,               0.001387,               0.001387
                    263,                 1.2522,                 1.3718,                 2.5168,                0.82213,                0.61997,                0.69117,                0.41795,                 1.3204,                 1.2602,                 2.7067,               0.001354,               0.001354,               0.001354
                    264,                  1.253,                 1.3684,                  2.516,                0.82325,                0.61879,                0.69113,                0.41798,                 1.3201,                 1.2597,                 2.7061,               0.001321,               0.001321,               0.001321
                    265,                 1.2444,                 1.3621,                 2.5003,                0.82393,                0.61842,                0.69156,                0.41827,                 1.3198,                 1.2589,                 2.7055,               0.001288,               0.001288,               0.001288
                    266,                 1.2358,                 1.3393,                  2.486,                0.82384,                0.61867,                0.69164,                0.41864,                 1.3191,                 1.2582,                 2.7047,               0.001255,               0.001255,               0.001255
                    267,                 1.2447,                  1.357,                 2.5073,                  0.825,                0.61835,                 0.6916,                0.41882,                 1.3189,                 1.2579,                  2.704,               0.001222,               0.001222,               0.001222
                    268,                 1.2447,                 1.3469,                 2.5055,                0.82667,                0.61943,                0.69316,                0.41903,                 1.3187,                 1.2575,                 2.7033,               0.001189,               0.001189,               0.001189
                    269,                 1.2424,                 1.3513,                 2.5005,                0.82478,                0.61985,                0.69295,                0.41922,                 1.3181,                 1.2569,                 2.7022,               0.001156,               0.001156,               0.001156
                    270,                  1.234,                 1.3343,                 2.4842,                0.82695,                0.61968,                0.69312,                0.41941,                 1.3178,                 1.2562,                 2.7018,               0.001123,               0.001123,               0.001123
                    271,                 1.2413,                 1.3467,                 2.4936,                0.82643,                0.61899,                0.69321,                0.41961,                 1.3171,                 1.2548,                 2.7009,                0.00109,                0.00109,                0.00109
                    272,                 1.2321,                 1.3299,                 2.4856,                  0.827,                0.61967,                0.69328,                0.41964,                 1.3167,                 1.2545,                 2.7002,               0.001057,               0.001057,               0.001057
                    273,                 1.2364,                 1.3354,                 2.4847,                0.82671,                0.62137,                0.69416,                0.41989,                 1.3163,                 1.2535,                 2.6997,               0.001024,               0.001024,               0.001024
                    274,                 1.2336,                 1.3332,                 2.4768,                0.82371,                0.62253,                 0.6943,                0.42009,                 1.3162,                 1.2531,                 2.6993,               0.000991,               0.000991,               0.000991
                    275,                 1.2329,                 1.3305,                  2.484,                0.82425,                0.62254,                0.69447,                0.42026,                 1.3159,                 1.2526,                 2.6987,               0.000958,               0.000958,               0.000958
                    276,                 1.2347,                 1.3366,                 2.4945,                 0.8243,                0.62219,                0.69459,                0.42083,                 1.3155,                 1.2522,                 2.6979,               0.000925,               0.000925,               0.000925
                    277,                 1.2344,                 1.3331,                 2.4903,                0.82434,                0.62282,                0.69475,                0.42101,                 1.3151,                 1.2519,                 2.6973,               0.000892,               0.000892,               0.000892
                    278,                 1.2301,                 1.3273,                 2.4847,                0.82315,                0.62282,                  0.695,                0.42096,                 1.3152,                 1.2508,                 2.6969,               0.000859,               0.000859,               0.000859
                    279,                 1.2264,                 1.3224,                 2.4818,                0.82285,                0.62354,                0.69527,                0.42104,                 1.3148,                 1.2504,                 2.6961,               0.000826,               0.000826,               0.000826
                    280,                 1.2394,                 1.3367,                 2.4803,                0.82195,                 0.6238,                0.69541,                0.42124,                 1.3147,                 1.2493,                 2.6957,               0.000793,               0.000793,               0.000793
                    281,                 1.2193,                 1.3271,                 2.4749,                0.82744,                0.62046,                0.69521,                0.42137,                 1.3143,                 1.2489,                 2.6948,                0.00076,                0.00076,                0.00076
                    282,                 1.2216,                 1.3276,                 2.4798,                0.82898,                0.61943,                0.69517,                0.42144,                 1.3141,                 1.2482,                 2.6943,               0.000727,               0.000727,               0.000727
                    283,                 1.2347,                 1.3305,                 2.4947,                0.82294,                0.62158,                0.69491,                 0.4217,                 1.3139,                 1.2474,                 2.6937,               0.000694,               0.000694,               0.000694
                    284,                 1.2242,                  1.322,                  2.488,                0.82626,                0.61992,                0.69486,                0.42156,                 1.3136,                 1.2466,                 2.6932,               0.000661,               0.000661,               0.000661
                    285,                 1.2322,                 1.3241,                 2.4885,                0.82915,                0.61912,                0.69542,                0.42186,                 1.3131,                 1.2464,                 2.6923,               0.000628,               0.000628,               0.000628
                    286,                 1.2311,                 1.3336,                 2.4869,                0.82648,                0.61974,                0.69524,                0.42209,                 1.3126,                 1.2461,                 2.6919,               0.000595,               0.000595,               0.000595
                    287,                 1.2195,                 1.3049,                 2.4702,                 0.8218,                 0.6223,                 0.6957,                0.42227,                 1.3126,                 1.2457,                 2.6916,               0.000562,               0.000562,               0.000562
                    288,                 1.2186,                 1.3243,                  2.471,                0.82565,                0.62004,                0.69541,                0.42224,                 1.3122,                 1.2448,                 2.6908,               0.000529,               0.000529,               0.000529
                    289,                 1.2064,                 1.2985,                 2.4645,                0.82676,                0.61988,                0.69536,                0.42262,                 1.3119,                 1.2445,                 2.6903,               0.000496,               0.000496,               0.000496
                    290,                 1.2119,                 1.3108,                 2.4709,                0.82599,                0.62011,                0.69571,                0.42282,                 1.3116,                 1.2437,                 2.6901,               0.000463,               0.000463,               0.000463
                    291,                 1.2098,                 1.2142,                 2.5696,                0.82092,                0.62186,                0.69584,                0.42287,                 1.3111,                 1.2434,                 2.6893,                0.00043,                0.00043,                0.00043
                    292,                 1.1854,                 1.1957,                 2.5432,                 0.8246,                0.62093,                0.69584,                 0.4229,                 1.3106,                 1.2432,                 2.6884,               0.000397,               0.000397,               0.000397
                    293,                 1.1867,                 1.1958,                 2.5459,                0.82638,                0.62011,                0.69572,                 0.4231,                 1.3103,                 1.2425,                 2.6879,               0.000364,               0.000364,               0.000364
                    294,                 1.1743,                 1.1735,                 2.5272,                0.82377,                0.62191,                0.69646,                0.42353,                 1.3096,                 1.2419,                  2.687,               0.000331,               0.000331,               0.000331
                    295,                 1.1722,                 1.1694,                   2.53,                0.82364,                0.62169,                0.69657,                0.42387,                 1.3093,                 1.2411,                 2.6863,               0.000298,               0.000298,               0.000298
                    296,                 1.1649,                 1.1667,                 2.5209,                0.82456,                0.62157,                0.69679,                0.42423,                  1.309,                 1.2404,                 2.6857,               0.000265,               0.000265,               0.000265
                    297,                 1.1626,                 1.1731,                 2.5175,                 0.8239,                0.62132,                0.69679,                0.42397,                 1.3083,                 1.2398,                  2.685,               0.000232,               0.000232,               0.000232
                    298,                 1.1621,                 1.1628,                 2.5151,                0.82159,                0.62141,                0.69667,                 0.4242,                 1.3079,                 1.2392,                 2.6844,               0.000199,               0.000199,               0.000199
                    299,                 1.1598,                 1.1562,                 2.5092,                 0.8214,                0.62307,                0.69702,                0.42404,                 1.3076,                 1.2385,                 2.6838,               0.000166,               0.000166,               0.000166
                    300,                 1.1496,                 1.1531,                 2.5132,                0.82296,                0.62224,                0.69726,                0.42445,                 1.3076,                 1.2378,                 2.6836,               0.000133,               0.000133,               0.000133
