                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                  1.357,                0.98168,                  1.505,                0.78592,                0.61484,                0.67646,                0.39733,                 1.3609,                0.85424,                 1.5803,               0.004918,               0.004918,               0.004918
                    156,                  1.364,                0.98149,                 1.5033,                0.78736,                0.61445,                0.67697,                 0.3978,                 1.3604,                0.85343,                 1.5797,               0.004885,               0.004885,               0.004885
                    157,                 1.3641,                0.99524,                 1.5066,                 0.7897,                0.61369,                0.67745,                0.39814,                 1.3596,                0.85273,                  1.579,               0.004852,               0.004852,               0.004852
                    158,                 1.3621,                0.98363,                 1.5023,                0.78872,                0.61476,                0.67849,                0.39869,                 1.3595,                0.85201,                  1.579,               0.004819,               0.004819,               0.004819
                    159,                 1.3685,                0.99135,                 1.5043,                0.78543,                0.61459,                0.67889,                0.39893,                 1.3593,                0.85094,                 1.5787,               0.004786,               0.004786,               0.004786
                    160,                  1.368,                 0.9876,                 1.5086,                0.78884,                0.61399,                0.67873,                0.39898,                 1.3588,                0.85053,                 1.5783,               0.004753,               0.004753,               0.004753
                    161,                 1.3665,                0.98526,                  1.507,                0.78816,                0.61409,                 0.6792,                0.39921,                 1.3583,                0.85017,                 1.5779,                0.00472,                0.00472,                0.00472
                    162,                 1.3482,                0.97099,                  1.496,                 0.7896,                0.61355,                0.67859,                0.39941,                 1.3579,                0.84929,                 1.5775,               0.004687,               0.004687,               0.004687
                    163,                 1.3657,                 0.9784,                 1.4947,                0.78809,                0.61441,                0.67934,                0.39959,                 1.3574,                0.84867,                 1.5767,               0.004654,               0.004654,               0.004654
                    164,                 1.3475,                0.97589,                 1.4914,                0.78407,                0.61417,                0.67868,                0.39978,                 1.3567,                0.84806,                 1.5762,               0.004621,               0.004621,               0.004621
                    165,                 1.3568,                0.97045,                 1.5018,                0.78449,                0.61506,                0.67899,                0.40041,                 1.3558,                0.84734,                 1.5755,               0.004588,               0.004588,               0.004588
                    166,                 1.3455,                0.97584,                 1.4945,                0.78403,                0.61593,                0.67901,                0.40053,                 1.3557,                0.84694,                 1.5751,               0.004555,               0.004555,               0.004555
                    167,                 1.3544,                0.97755,                 1.4892,                0.79226,                0.61254,                0.67937,                0.40054,                 1.3555,                0.84635,                 1.5748,               0.004522,               0.004522,               0.004522
                    168,                 1.3551,                0.97319,                  1.489,                0.78741,                 0.6174,                0.67971,                0.40052,                 1.3549,                0.84601,                 1.5743,               0.004489,               0.004489,               0.004489
                    169,                 1.3536,                0.98761,                 1.4953,                0.79161,                0.61472,                0.67987,                0.40121,                 1.3545,                0.84513,                 1.5739,               0.004456,               0.004456,               0.004456
                    170,                 1.3592,                0.97766,                 1.4956,                0.79249,                 0.6158,                0.67991,                0.40159,                 1.3543,                0.84494,                 1.5736,               0.004423,               0.004423,               0.004423
                    171,                 1.3482,                0.96842,                 1.4936,                0.79234,                0.61555,                0.68051,                0.40179,                 1.3537,                0.84438,                  1.573,                0.00439,                0.00439,                0.00439
                    172,                 1.3561,                0.96559,                 1.4972,                0.79244,                0.61632,                0.68039,                0.40198,                 1.3531,                0.84394,                 1.5728,               0.004357,               0.004357,               0.004357
                    173,                 1.3394,                0.96927,                 1.4868,                0.79443,                0.61511,                0.68095,                0.40221,                 1.3527,                0.84333,                 1.5725,               0.004324,               0.004324,               0.004324
                    174,                 1.3498,                0.96336,                 1.4909,                0.79484,                 0.6153,                0.68085,                0.40232,                 1.3522,                0.84306,                 1.5723,               0.004291,               0.004291,               0.004291
                    175,                 1.3427,                0.96278,                 1.4873,                0.79686,                0.61493,                 0.6818,                0.40268,                 1.3512,                0.84229,                 1.5717,               0.004258,               0.004258,               0.004258
                    176,                 1.3382,                0.95607,                 1.4901,                0.79568,                0.61632,                 0.6821,                0.40269,                 1.3505,                0.84126,                  1.571,               0.004225,               0.004225,               0.004225
                    177,                 1.3478,                0.96708,                  1.495,                0.79558,                 0.6158,                  0.682,                0.40278,                 1.3499,                0.84076,                 1.5705,               0.004192,               0.004192,               0.004192
                    178,                 1.3367,                0.96481,                 1.4838,                0.79725,                0.61736,                0.68346,                0.40335,                 1.3495,                0.84022,                 1.5703,               0.004159,               0.004159,               0.004159
                    179,                 1.3395,                0.95164,                 1.4927,                 0.7972,                0.61563,                0.68365,                0.40344,                 1.3492,                0.83977,                 1.5699,               0.004126,               0.004126,               0.004126
                    180,                 1.3368,                0.95064,                 1.4816,                0.79858,                0.61635,                0.68338,                0.40384,                 1.3492,                0.83932,                 1.5697,               0.004093,               0.004093,               0.004093
                    181,                 1.3349,                0.95531,                  1.482,                    0.8,                0.61595,                0.68394,                0.40411,                 1.3486,                0.83882,                 1.5693,                0.00406,                0.00406,                0.00406
                    182,                 1.3486,                0.96667,                 1.4873,                0.79981,                0.61618,                0.68387,                0.40404,                  1.348,                0.83821,                 1.5688,               0.004027,               0.004027,               0.004027
                    183,                 1.3442,                 0.9553,                 1.4848,                0.80033,                0.61655,                0.68413,                0.40398,                 1.3478,                 0.8376,                 1.5686,               0.003994,               0.003994,               0.003994
                    184,                 1.3278,                0.95592,                 1.4789,                0.80015,                0.61722,                0.68436,                0.40397,                 1.3474,                0.83687,                 1.5682,               0.003961,               0.003961,               0.003961
                    185,                 1.3325,                0.95513,                 1.4782,                0.80281,                0.61746,                0.68445,                0.40454,                 1.3468,                0.83669,                 1.5676,               0.003928,               0.003928,               0.003928
                    186,                 1.3277,                0.95078,                 1.4839,                0.80103,                0.61774,                0.68469,                0.40502,                 1.3461,                0.83612,                 1.5671,               0.003895,               0.003895,               0.003895
                    187,                 1.3238,                0.94358,                 1.4786,                0.80246,                0.61807,                0.68501,                  0.405,                 1.3453,                 0.8357,                 1.5663,               0.003862,               0.003862,               0.003862
                    188,                 1.3204,                0.95101,                 1.4756,                0.80163,                0.61788,                0.68493,                 0.4052,                 1.3444,                0.83497,                 1.5657,               0.003829,               0.003829,               0.003829
                    189,                  1.328,                0.94863,                   1.48,                0.80359,                0.61689,                0.68453,                0.40543,                 1.3441,                0.83469,                 1.5654,               0.003796,               0.003796,               0.003796
                    190,                 1.3166,                0.93221,                  1.472,                0.80391,                0.61696,                0.68486,                0.40592,                  1.344,                0.83398,                 1.5652,               0.003763,               0.003763,               0.003763
                    191,                 1.3199,                0.94375,                  1.473,                0.80413,                0.61645,                0.68535,                0.40609,                 1.3433,                0.83347,                 1.5646,                0.00373,                0.00373,                0.00373
                    192,                  1.324,                0.94996,                 1.4844,                0.80377,                 0.6178,                0.68555,                0.40623,                 1.3429,                0.83289,                 1.5643,               0.003697,               0.003697,               0.003697
                    193,                 1.3176,                0.94283,                  1.472,                 0.8047,                0.61786,                0.68595,                0.40616,                 1.3423,                0.83236,                 1.5638,               0.003664,               0.003664,               0.003664
                    194,                 1.3217,                0.94208,                 1.4719,                0.80544,                0.61775,                0.68609,                 0.4066,                 1.3422,                0.83222,                 1.5637,               0.003631,               0.003631,               0.003631
                    195,                 1.3162,                0.93439,                 1.4657,                0.80425,                0.61769,                0.68603,                0.40651,                 1.3416,                0.83173,                 1.5632,               0.003598,               0.003598,               0.003598
                    196,                 1.3145,                0.93244,                  1.465,                0.80482,                0.61769,                0.68694,                0.40688,                 1.3415,                0.83109,                  1.563,               0.003565,               0.003565,               0.003565
                    197,                 1.3283,                0.93759,                 1.4802,                0.80619,                0.61724,                0.68729,                0.40706,                 1.3413,                0.83063,                  1.563,               0.003532,               0.003532,               0.003532
                    198,                 1.3115,                0.94233,                 1.4712,                0.80712,                0.61876,                0.68744,                0.40738,                  1.341,                0.83027,                 1.5624,               0.003499,               0.003499,               0.003499
                    199,                 1.3177,                0.94586,                 1.4667,                 0.8082,                0.61988,                0.68763,                 0.4073,                 1.3408,                0.82975,                 1.5624,               0.003466,               0.003466,               0.003466
                    200,                 1.3167,                0.93331,                 1.4679,                0.80768,                0.62004,                0.68747,                0.40749,                 1.3404,                0.82953,                  1.562,               0.003433,               0.003433,               0.003433
                    201,                 1.3066,                0.92953,                 1.4635,                 0.8073,                0.62031,                 0.6871,                0.40778,                 1.3399,                0.82905,                 1.5617,                 0.0034,                 0.0034,                 0.0034
                    202,                  1.313,                 0.9269,                 1.4686,                0.80692,                0.62009,                0.68721,                0.40771,                 1.3398,                0.82874,                 1.5616,               0.003367,               0.003367,               0.003367
                    203,                 1.3055,                 0.9236,                 1.4652,                0.80888,                0.62012,                0.68786,                0.40785,                 1.3394,                0.82825,                 1.5612,               0.003334,               0.003334,               0.003334
                    204,                 1.3154,                0.92504,                 1.4706,                0.81051,                0.62031,                0.68817,                0.40848,                 1.3388,                0.82767,                 1.5608,               0.003301,               0.003301,               0.003301
                    205,                 1.3165,                0.92942,                 1.4711,                0.80893,                0.62085,                0.68816,                0.40846,                 1.3385,                 0.8273,                 1.5607,               0.003268,               0.003268,               0.003268
                    206,                 1.3098,                0.93336,                 1.4649,                0.81021,                0.62064,                0.68777,                0.40818,                  1.338,                0.82677,                 1.5603,               0.003235,               0.003235,               0.003235
                    207,                 1.3069,                 0.9282,                 1.4707,                0.81115,                0.62087,                 0.6882,                0.40862,                 1.3377,                0.82618,                 1.5602,               0.003202,               0.003202,               0.003202
                    208,                 1.3021,                0.91984,                 1.4587,                0.81518,                0.61985,                0.68849,                0.40856,                 1.3373,                 0.8255,                   1.56,               0.003169,               0.003169,               0.003169
                    209,                 1.2953,                0.92621,                 1.4566,                0.81413,                 0.6196,                0.68851,                0.40881,                 1.3371,                0.82518,                 1.5596,               0.003136,               0.003136,               0.003136
                    210,                 1.3043,                0.91743,                 1.4628,                0.81184,                0.62076,                0.68894,                0.40874,                 1.3367,                0.82446,                 1.5593,               0.003103,               0.003103,               0.003103
                    211,                 1.3095,                0.92186,                 1.4623,                0.80786,                0.62218,                0.68925,                0.40913,                 1.3364,                0.82404,                 1.5589,                0.00307,                0.00307,                0.00307
                    212,                 1.3136,                0.93638,                 1.4673,                0.80955,                 0.6214,                0.68901,                0.40955,                  1.336,                0.82363,                 1.5585,               0.003037,               0.003037,               0.003037
                    213,                 1.3043,                0.91993,                 1.4563,                0.81194,                0.62079,                0.68982,                0.40971,                 1.3358,                  0.823,                 1.5583,               0.003004,               0.003004,               0.003004
                    214,                  1.305,                0.92348,                 1.4548,                0.81528,                0.61916,                0.68953,                0.40947,                 1.3354,                0.82293,                 1.5579,               0.002971,               0.002971,               0.002971
                    215,                 1.2936,                0.90982,                 1.4508,                0.81233,                0.62134,                0.68987,                0.40965,                 1.3351,                0.82206,                 1.5578,               0.002938,               0.002938,               0.002938
                    216,                 1.2915,                0.91597,                 1.4572,                0.81319,                0.62189,                 0.6899,                0.41001,                 1.3346,                0.82142,                 1.5572,               0.002905,               0.002905,               0.002905
                    217,                 1.2912,                0.90825,                 1.4526,                0.81555,                0.62052,                0.69007,                0.40979,                 1.3343,                0.82083,                 1.5569,               0.002872,               0.002872,               0.002872
                    218,                 1.2992,                0.90746,                 1.4567,                0.81611,                 0.6208,                0.69023,                0.40985,                 1.3341,                0.82046,                 1.5567,               0.002839,               0.002839,               0.002839
                    219,                 1.2848,                0.90467,                   1.45,                0.81668,                 0.6208,                0.69065,                0.41027,                 1.3336,                 0.8198,                 1.5562,               0.002806,               0.002806,               0.002806
                    220,                 1.2991,                0.91698,                 1.4594,                0.81431,                0.62135,                0.69062,                0.41047,                 1.3333,                0.81935,                 1.5558,               0.002773,               0.002773,               0.002773
                    221,                 1.3027,                0.91233,                 1.4591,                0.81409,                0.62299,                0.69113,                0.41071,                 1.3328,                0.81885,                 1.5554,                0.00274,                0.00274,                0.00274
                    222,                 1.2855,                0.90063,                 1.4417,                0.81277,                0.62373,                0.69136,                0.41069,                 1.3325,                0.81855,                  1.555,               0.002707,               0.002707,               0.002707
                    223,                 1.2854,                0.90424,                 1.4483,                0.81312,                0.62382,                0.69172,                0.41098,                  1.332,                0.81813,                 1.5546,               0.002674,               0.002674,               0.002674
                    224,                 1.2788,                0.90812,                 1.4487,                0.81176,                 0.6236,                 0.6916,                0.41092,                 1.3319,                0.81785,                 1.5543,               0.002641,               0.002641,               0.002641
                    225,                  1.279,                0.89493,                 1.4462,                0.81186,                0.62444,                0.69178,                0.41097,                 1.3316,                0.81748,                 1.5539,               0.002608,               0.002608,               0.002608
                    226,                 1.2799,                0.90255,                 1.4513,                0.81197,                0.62388,                0.69176,                0.41122,                 1.3313,                0.81686,                 1.5535,               0.002575,               0.002575,               0.002575
                    227,                 1.2864,                0.89795,                 1.4493,                0.81023,                0.62435,                 0.6921,                0.41161,                 1.3306,                0.81649,                 1.5529,               0.002542,               0.002542,               0.002542
                    228,                  1.277,                0.88797,                 1.4436,                0.80719,                0.62596,                0.69232,                 0.4117,                 1.3304,                0.81613,                 1.5525,               0.002509,               0.002509,               0.002509
                    229,                 1.2737,                0.89521,                 1.4457,                0.80999,                0.62371,                0.69305,                0.41198,                 1.3298,                0.81549,                 1.5519,               0.002476,               0.002476,               0.002476
                    230,                 1.2793,                0.89999,                  1.443,                0.81084,                0.62436,                0.69325,                0.41216,                 1.3294,                0.81495,                 1.5514,               0.002443,               0.002443,               0.002443
                    231,                 1.2708,                0.89511,                 1.4408,                0.80989,                0.62502,                0.69298,                0.41224,                 1.3292,                0.81449,                 1.5513,                0.00241,                0.00241,                0.00241
                    232,                 1.2773,                0.89813,                 1.4479,                0.80952,                0.62577,                0.69292,                0.41261,                 1.3287,                0.81407,                 1.5509,               0.002377,               0.002377,               0.002377
                    233,                 1.2798,                  0.896,                 1.4465,                0.81073,                0.62608,                0.69348,                0.41298,                 1.3284,                0.81361,                 1.5507,               0.002344,               0.002344,               0.002344
                    234,                 1.2709,                0.88523,                   1.44,                0.81045,                0.62555,                0.69343,                0.41294,                 1.3279,                0.81314,                 1.5502,               0.002311,               0.002311,               0.002311
                    235,                 1.2686,                0.88441,                 1.4451,                0.80986,                0.62572,                0.69379,                0.41311,                 1.3274,                0.81289,                 1.5497,               0.002278,               0.002278,               0.002278
                    236,                 1.2729,                0.89505,                 1.4393,                0.81102,                0.62553,                 0.6941,                0.41347,                 1.3272,                0.81253,                 1.5495,               0.002245,               0.002245,               0.002245
                    237,                 1.2658,                0.89004,                 1.4403,                 0.8107,                  0.626,                0.69431,                0.41365,                 1.3269,                0.81211,                 1.5491,               0.002212,               0.002212,               0.002212
                    238,                 1.2607,                 0.8834,                 1.4382,                0.81239,                0.62625,                0.69482,                0.41377,                 1.3265,                0.81186,                 1.5487,               0.002179,               0.002179,               0.002179
                    239,                  1.269,                0.88453,                 1.4289,                0.81208,                0.62593,                0.69495,                0.41425,                 1.3262,                0.81126,                 1.5483,               0.002146,               0.002146,               0.002146
                    240,                 1.2637,                0.88273,                 1.4384,                0.81394,                0.62481,                0.69469,                 0.4144,                 1.3258,                0.81063,                  1.548,               0.002113,               0.002113,               0.002113
                    241,                 1.2674,                 0.8842,                 1.4403,                0.81284,                0.62483,                0.69489,                0.41473,                 1.3254,                0.81001,                 1.5476,                0.00208,                0.00208,                0.00208
                    242,                 1.2682,                0.88258,                 1.4389,                0.81365,                0.62474,                0.69503,                 0.4149,                 1.3253,                0.80942,                 1.5473,               0.002047,               0.002047,               0.002047
                    243,                 1.2556,                0.87351,                 1.4281,                0.81258,                0.62635,                 0.6951,                 0.4148,                 1.3246,                0.80888,                 1.5468,               0.002014,               0.002014,               0.002014
                    244,                 1.2751,                0.89501,                  1.437,                0.81184,                0.62621,                0.69529,                0.41489,                 1.3245,                0.80832,                 1.5465,               0.001981,               0.001981,               0.001981
                    245,                 1.2465,                0.87482,                 1.4284,                0.81212,                0.62681,                0.69574,                0.41539,                 1.3241,                0.80793,                 1.5461,               0.001948,               0.001948,               0.001948
                    246,                 1.2464,                0.87537,                 1.4291,                 0.8122,                0.62675,                0.69571,                0.41538,                 1.3234,                 0.8071,                 1.5455,               0.001915,               0.001915,               0.001915
                    247,                  1.251,                0.86139,                  1.428,                0.81249,                0.62665,                0.69596,                0.41578,                 1.3234,                0.80645,                 1.5453,               0.001882,               0.001882,               0.001882
                    248,                 1.2554,                0.87463,                 1.4287,                0.81225,                0.62685,                0.69599,                0.41576,                 1.3232,                0.80587,                  1.545,               0.001849,               0.001849,               0.001849
                    249,                 1.2563,                0.87131,                 1.4352,                0.81308,                0.62703,                0.69623,                 0.4161,                 1.3228,                0.80537,                 1.5447,               0.001816,               0.001816,               0.001816
                    250,                  1.252,                0.87295,                 1.4317,                0.81379,                0.62708,                0.69609,                0.41625,                 1.3228,                0.80475,                 1.5444,               0.001783,               0.001783,               0.001783
                    251,                 1.2532,                0.86812,                 1.4363,                0.81431,                0.62677,                0.69638,                0.41622,                 1.3225,                0.80444,                 1.5439,                0.00175,                0.00175,                0.00175
                    252,                 1.2518,                0.86861,                 1.4234,                0.81391,                0.62712,                0.69608,                0.41668,                  1.322,                0.80436,                 1.5434,               0.001717,               0.001717,               0.001717
                    253,                 1.2491,                0.87265,                 1.4213,                0.81481,                0.62605,                 0.6959,                0.41676,                 1.3217,                0.80393,                 1.5428,               0.001684,               0.001684,               0.001684
                    254,                 1.2427,                0.86315,                 1.4246,                0.81514,                0.62732,                0.69628,                0.41712,                 1.3213,                0.80333,                 1.5423,               0.001651,               0.001651,               0.001651
                    255,                 1.2464,                0.87091,                  1.422,                0.81415,                0.62699,                0.69607,                0.41706,                 1.3206,                0.80282,                 1.5419,               0.001618,               0.001618,               0.001618
                    256,                 1.2437,                0.86222,                 1.4289,                0.81523,                0.62726,                0.69633,                0.41706,                 1.3206,                0.80241,                 1.5416,               0.001585,               0.001585,               0.001585
                    257,                 1.2521,                0.86986,                 1.4268,                0.81981,                0.62531,                0.69632,                0.41737,                 1.3202,                0.80203,                 1.5412,               0.001552,               0.001552,               0.001552
                    258,                 1.2394,                0.85733,                 1.4202,                0.81931,                0.62591,                0.69732,                0.41778,                 1.3198,                 0.8017,                 1.5408,               0.001519,               0.001519,               0.001519
                    259,                 1.2476,                0.86259,                 1.4225,                0.82082,                0.62557,                0.69709,                0.41778,                 1.3196,                0.80109,                 1.5404,               0.001486,               0.001486,               0.001486
                    260,                 1.2436,                0.86639,                 1.4196,                0.82135,                0.62557,                0.69792,                0.41813,                 1.3192,                0.80069,                   1.54,               0.001453,               0.001453,               0.001453
                    261,                 1.2384,                0.86281,                 1.4167,                0.82326,                0.62549,                0.69843,                0.41848,                 1.3188,                0.79997,                 1.5395,                0.00142,                0.00142,                0.00142
                    262,                 1.2469,                0.87572,                   1.42,                0.82345,                 0.6255,                0.69848,                0.41885,                 1.3183,                0.79958,                 1.5392,               0.001387,               0.001387,               0.001387
                    263,                 1.2314,                0.85942,                 1.4167,                 0.8191,                 0.6259,                0.69846,                0.41891,                  1.318,                0.79925,                 1.5387,               0.001354,               0.001354,               0.001354
                    264,                 1.2315,                0.84919,                 1.4084,                 0.8184,                0.62648,                0.69869,                0.41901,                 1.3173,                0.79897,                 1.5382,               0.001321,               0.001321,               0.001321
                    265,                  1.248,                0.86149,                  1.424,                0.82269,                0.62579,                0.69871,                 0.4193,                  1.317,                0.79841,                 1.5378,               0.001288,               0.001288,               0.001288
                    266,                 1.2304,                 0.8545,                 1.4109,                0.82211,                0.62554,                0.69868,                0.41958,                 1.3166,                0.79785,                 1.5376,               0.001255,               0.001255,               0.001255
                    267,                 1.2371,                0.85705,                 1.4158,                0.82603,                0.62566,                0.69867,                0.41957,                 1.3164,                0.79734,                 1.5372,               0.001222,               0.001222,               0.001222
                    268,                 1.2381,                0.85382,                 1.4232,                0.82665,                0.62539,                0.69853,                0.41986,                 1.3161,                0.79678,                 1.5368,               0.001189,               0.001189,               0.001189
                    269,                 1.2319,                0.85088,                 1.4171,                0.82666,                0.62594,                0.69879,                0.41992,                 1.3156,                0.79645,                 1.5363,               0.001156,               0.001156,               0.001156
                    270,                 1.2435,                0.85625,                 1.4224,                0.82716,                0.62487,                0.69887,                0.42007,                 1.3153,                0.79592,                  1.536,               0.001123,               0.001123,               0.001123
                    271,                 1.2241,                0.85462,                 1.4097,                0.82207,                0.62695,                0.69884,                0.42015,                 1.3149,                0.79571,                 1.5356,                0.00109,                0.00109,                0.00109
                    272,                 1.2224,                0.84624,                 1.4081,                0.82343,                0.62701,                0.69907,                0.42027,                 1.3144,                0.79502,                 1.5352,               0.001057,               0.001057,               0.001057
                    273,                 1.2302,                0.84708,                   1.41,                0.82556,                0.62609,                0.69954,                0.42042,                 1.3143,                0.79447,                  1.535,               0.001024,               0.001024,               0.001024
                    274,                 1.2238,                0.83974,                 1.4076,                0.82848,                0.62503,                0.69958,                0.42086,                 1.3143,                0.79404,                 1.5348,               0.000991,               0.000991,               0.000991
                    275,                 1.2199,                0.84704,                 1.4092,                0.82753,                0.62564,                0.69929,                0.42103,                 1.3138,                  0.794,                 1.5343,               0.000958,               0.000958,               0.000958
                    276,                 1.2303,                0.84781,                 1.4135,                0.82914,                0.62454,                 0.6993,                0.42123,                 1.3133,                0.79347,                 1.5339,               0.000925,               0.000925,               0.000925
                    277,                  1.231,                0.84628,                 1.4127,                0.82992,                0.62491,                0.69967,                0.42153,                  1.313,                0.79323,                 1.5336,               0.000892,               0.000892,               0.000892
                    278,                 1.2247,                0.84389,                 1.4111,                0.83082,                0.62501,                0.69963,                0.42194,                 1.3126,                0.79277,                 1.5331,               0.000859,               0.000859,               0.000859
                    279,                 1.2131,                0.84141,                 1.4025,                0.83134,                0.62411,                0.69975,                0.42193,                 1.3121,                0.79251,                 1.5325,               0.000826,               0.000826,               0.000826
                    280,                 1.2178,                0.84008,                 1.4095,                0.83292,                0.62411,                0.69965,                0.42241,                 1.3121,                0.79212,                 1.5324,               0.000793,               0.000793,               0.000793
                    281,                 1.2166,                0.83416,                 1.4045,                0.83422,                0.62411,                0.70011,                0.42248,                 1.3114,                0.79143,                 1.5318,                0.00076,                0.00076,                0.00076
                    282,                 1.2073,                0.83603,                 1.4006,                0.83503,                0.62492,                0.70029,                0.42263,                 1.3112,                0.79152,                 1.5315,               0.000727,               0.000727,               0.000727
                    283,                 1.2126,                 0.8371,                 1.4055,                0.83477,                0.62384,                0.70007,                0.42322,                  1.311,                0.79103,                 1.5312,               0.000694,               0.000694,               0.000694
                    284,                 1.2139,                0.83912,                 1.4032,                0.83479,                0.62443,                 0.7003,                0.42318,                 1.3108,                0.79065,                  1.531,               0.000661,               0.000661,               0.000661
                    285,                 1.2086,                0.83453,                 1.4066,                0.83485,                0.62457,                 0.7005,                0.42367,                 1.3104,                0.79045,                 1.5306,               0.000628,               0.000628,               0.000628
                    286,                 1.2143,                0.83917,                 1.4066,                0.83376,                0.62487,                0.70067,                0.42361,                 1.3101,                0.79031,                 1.5304,               0.000595,               0.000595,               0.000595
                    287,                 1.2152,                0.83992,                 1.4084,                0.83261,                0.62521,                0.70093,                0.42393,                 1.3096,                0.78973,                 1.5301,               0.000562,               0.000562,               0.000562
                    288,                 1.2182,                0.83714,                 1.4057,                0.83427,                0.62445,                 0.7006,                0.42366,                 1.3092,                0.78926,                 1.5297,               0.000529,               0.000529,               0.000529
                    289,                 1.2026,                0.82836,                  1.404,                0.83419,                0.62438,                0.70134,                0.42398,                 1.3091,                0.78931,                 1.5296,               0.000496,               0.000496,               0.000496
                    290,                 1.2026,                0.83323,                 1.3944,                 0.8333,                0.62464,                0.70155,                0.42431,                 1.3088,                 0.7888,                 1.5292,               0.000463,               0.000463,               0.000463
                    291,                 1.2037,                0.77157,                 1.4626,                0.83382,                0.62527,                0.70213,                0.42447,                 1.3087,                0.78868,                  1.529,                0.00043,                0.00043,                0.00043
                    292,                 1.1762,                0.75931,                  1.449,                0.83281,                0.62535,                0.70207,                 0.4243,                 1.3085,                0.78819,                 1.5287,               0.000397,               0.000397,               0.000397
                    293,                 1.1772,                0.75808,                 1.4393,                0.83438,                0.62587,                0.70266,                0.42457,                 1.3081,                0.78791,                 1.5284,               0.000364,               0.000364,               0.000364
                    294,                 1.1652,                 0.7463,                 1.4353,                0.83369,                0.62558,                0.70264,                0.42504,                  1.308,                0.78745,                 1.5283,               0.000331,               0.000331,               0.000331
                    295,                   1.17,                0.74429,                 1.4382,                0.83489,                0.62559,                0.70274,                0.42506,                 1.3077,                0.78719,                 1.5281,               0.000298,               0.000298,               0.000298
                    296,                 1.1608,                0.74466,                 1.4371,                0.83363,                0.62521,                0.70256,                0.42483,                 1.3075,                0.78704,                 1.5276,               0.000265,               0.000265,               0.000265
                    297,                 1.1625,                0.74773,                   1.43,                0.83383,                0.62528,                0.70253,                0.42518,                 1.3073,                0.78666,                 1.5276,               0.000232,               0.000232,               0.000232
                    298,                 1.1514,                0.73438,                  1.437,                 0.8328,                0.62614,                0.70229,                0.42516,                 1.3071,                0.78618,                 1.5273,               0.000199,               0.000199,               0.000199
                    299,                 1.1507,                0.73506,                 1.4263,                0.83454,                0.62575,                0.70259,                0.42552,                 1.3068,                 0.7862,                  1.527,               0.000166,               0.000166,               0.000166
                    300,                 1.1424,                0.73636,                 1.4247,                0.83633,                0.62457,                0.70279,                0.42557,                 1.3066,                0.78591,                 1.5267,               0.000133,               0.000133,               0.000133
